1.8824,0.8165,2.1916,2.2514,1.9896,-0.30383,-1.6537,-0.41777,-0.68357,-0.23316,0.56835,-0.34644,-0.31184,0.45319,-0.24353,-0.96837,-0.15844,-1.5374,0.22395,-0.28811,-0.46736,-1.081,-1.6671,-0.4775,-0.31772,-0.52965,-0.51259,-0.11823,-0.27213,0.15266,-0.67335,0.45319,0.050869,-0.22559,-0.42105,-0.35232,-0.41641,-0.65489,-0.36906,-0.26431
1.6811,0.82227,2.342,2.086,1.8265,-0.48434,-1.4379,-0.14537,-0.63645,-0.23316,-0.037146,-0.29103,-0.33651,-0.093579,-0.22912,-1.3323,-0.15829,-1.7734,-0.073402,-0.28811,-0.45435,-1.081,-1.0999,-0.4775,-0.42535,-0.75826,-0.49026,-0.11823,-0.28379,1.2398,-0.67335,-0.093579,-0.092482,-0.22559,-0.42105,-0.35232,-0.41853,-0.65677,-0.37137,-0.26431
1.4895,0.81688,2.1109,1.7895,1.5403,-0.3185,-1.2477,-0.14537,-0.59356,-0.23316,0.31218,-0.29103,-0.27522,0.75143,-0.23426,-0.94474,-0.15843,-1.7734,-0.29911,-0.28811,-0.42527,-1.081,-1.4324,-0.4775,-0.37114,-0.71312,-0.60781,-0.11823,-0.26969,-0.44033,-0.67335,0.75143,0.050869,-0.22559,-0.42105,-0.35232,-0.41641,-0.65489,-0.36906,-0.26431
1.4895,0.81688,2.1109,1.7895,1.5403,-0.3185,-1.2477,-0.14537,-0.59356,-0.23316,0.31218,-0.29103,-0.27526,0.75143,-0.23432,-0.94474,-0.15843,-1.7734,-0.29911,-0.28811,-0.42527,-1.081,-1.4324,-0.4775,-0.37114,-0.71312,-0.60902,-0.11823,-0.26966,-0.44033,-0.67335,0.75143,0.050869,-0.22559,-0.42105,-0.35232,-0.41641,-0.65489,-0.36906,-0.26431
1.4895,0.81688,2.1109,1.7895,1.5403,-0.3185,-1.2477,-0.14537,-0.59356,-0.23316,0.31218,-0.29103,-0.27526,0.75143,-0.23432,-0.94474,-0.15843,-1.7734,-0.29911,-0.28811,-0.42527,-1.081,-1.4324,-0.4775,-0.37114,-0.71312,-0.60902,-0.11823,-0.26966,-0.44033,-0.67335,0.75143,0.050869,-0.22559,-0.42105,-0.35232,-0.41641,-0.65489,-0.36906,-0.26431
1.4895,0.81688,2.1109,1.7895,1.5403,-0.3185,-1.2477,-0.14537,-0.59356,-0.23316,0.31218,-0.29103,-0.27529,0.75143,-0.23392,-0.97966,-0.15832,-1.3014,-0.27203,-0.28811,-0.44497,-1.081,-1.4349,-0.4775,-0.4067,-0.69055,-0.60624,-0.11823,-0.28001,-0.44033,-0.67335,0.75143,0.050869,-0.22559,-0.42105,-0.35232,-0.38781,-0.62946,-0.33784,-0.26431
1.4895,0.81688,2.1109,1.7895,1.5403,-0.3185,-1.2477,-0.14537,-0.59356,-0.23316,0.31218,-0.29103,-0.27526,0.75143,-0.23432,-0.94474,-0.15843,-1.7734,-0.29911,-0.28811,-0.42527,-1.081,-1.4324,-0.4775,-0.37114,-0.71312,-0.60902,-0.11823,-0.26966,-0.44033,-0.67335,0.75143,0.050869,-0.22559,-0.42105,-0.35232,-0.41641,-0.65489,-0.36906,-0.26431
1.4895,0.81688,2.1109,1.7895,1.5403,-0.3185,-1.2477,-0.14537,-0.59356,-0.23316,0.31218,-0.29103,-0.27529,0.75143,-0.23392,-0.97966,-0.15832,-1.3014,-0.27203,-0.28811,-0.44497,-1.081,-1.4349,-0.4775,-0.4067,-0.69055,-0.60624,-0.11823,-0.28001,-0.44033,-0.67335,0.75143,0.050869,-0.22559,-0.42105,-0.35232,-0.38781,-0.62946,-0.33784,-0.26431
1.4895,0.81688,2.1109,1.7895,1.5403,-0.3185,-1.2477,-0.14537,-0.59356,-0.23316,0.31218,-0.29103,-0.27522,0.75143,-0.23426,-0.94474,-0.15843,-1.7734,-0.29911,-0.28811,-0.42527,-1.081,-1.4324,-0.4775,-0.37114,-0.71312,-0.60781,-0.11823,-0.26969,-0.44033,-0.67335,0.75143,0.050869,-0.22559,-0.42105,-0.35232,-0.41641,-0.65489,-0.36906,-0.26431
1.4895,0.81688,2.1109,1.7895,1.5403,-0.3185,-1.2477,-0.14537,-0.59356,-0.23316,0.31218,-0.29103,-0.27526,0.75143,-0.23432,-0.94474,-0.15843,-1.7734,-0.29911,-0.28811,-0.42527,-1.081,-1.4324,-0.4775,-0.37114,-0.71312,-0.60902,-0.11823,-0.26966,-0.44033,-0.67335,0.75143,0.050869,-0.22559,-0.42105,-0.35232,-0.41641,-0.65489,-0.36906,-0.26431
1.4895,0.81688,2.1109,1.7895,1.5403,-0.3185,-1.2477,-0.14537,-0.59356,-0.23316,0.31218,-0.29103,-0.27526,0.75143,-0.23432,-0.94474,-0.15843,-1.7734,-0.29911,-0.28811,-0.42527,-1.081,-1.4324,-0.4775,-0.37114,-0.71312,-0.60902,-0.11823,-0.26966,-0.44033,-0.67335,0.75143,0.050869,-0.22559,-0.42105,-0.35232,-0.41641,-0.65489,-0.36906,-0.26431
-0.92465,0.1644,-0.82227,-0.90388,-0.74475,-0.58268,0.89128,0.12703,-0.049863,-0.09707,-0.16711,-0.11951,-0.13738,0.75143,-0.18865,-0.30124,-0.15577,-0.47533,-0.16644,-0.28811,-0.39185,-1.2384,-0.30182,-0.4775,-0.13283,-0.70309,-0.40018,-0.11823,-0.26187,-0.44033,-0.67335,0.75143,0.12254,-0.22559,-0.42105,-0.35232,-0.17283,-0.098276,-0.11819,-0.26431
0.76357,0.83152,0.50479,0.4188,0.20162,0.76381,-0.4782,-0.55397,-0.36942,-0.50533,-0.68179,-0.31214,-0.19261,-2.5292,-0.12559,-1.4077,0.067424,0.58673,0.84723,-0.28811,-0.55642,0.020912,0.37086,0.24381,1.5813,0.18967,0.34393,-0.10121,0.094811,-0.24267,3.3686,-2.5292,-0.092482,-0.22559,-0.42105,-0.35232,0.16712,0.24925,0.24365,-0.26431
2.0094,0.83152,-0.053546,1.7173,1.4643,1.1749,-1.7638,-0.82637,-0.70995,-0.36924,0.79064,-0.31214,-0.15504,-2.9766,-0.20911,-1.5228,0.091245,0.58673,0.41921,-0.28811,-0.47803,0.020912,0.11534,0.099548,0.67141,-0.023714,-0.10193,-0.088451,-0.087444,1.6351,2.737,-2.9766,-0.092482,-0.22559,0.38006,0.16218,0.58968,0.23983,0.27833,-0.26431
2.0094,0.83152,-0.053546,1.7173,1.4643,1.1749,-1.7638,-0.82637,-0.70995,-0.64141,0.26056,-0.36491,-0.29441,-3.1754,-0.13474,-1.5881,0.14201,0.58673,0.41921,-0.28811,-0.47803,1.4901,0.69043,1.9269,1.2097,0.18967,0.11813,-0.05064,-0.047594,2.3269,2.5475,-3.1754,-0.092482,0.18591,-0.22077,-0.22369,0.4753,0.13812,0.32226,-0.26431
-1.0073,0.049866,-0.91388,-0.97185,-0.74229,-0.67373,0.92467,0.12703,-0.024604,0.039015,-0.1405,-0.058819,-0.08129,0.75143,-0.18236,-0.52663,-0.15538,-0.47533,-0.20247,-0.28811,-0.44295,-1.3564,-0.42513,-0.4775,-0.14188,-0.74923,-0.56378,-0.11823,-0.29207,-0.44033,-0.67335,0.75143,0.12254,-0.22559,-0.42105,-0.35232,-0.13047,-0.0097461,-0.069641,-0.26431
0.027384,-0.0054026,0.031049,0.28389,0.3984,1.3618,-0.88727,-0.41777,-0.24559,-0.64141,-0.56912,-0.35963,-0.3517,-1.1374,0.20391,-0.071851,-0.13413,1.2948,2.1246,2.1163,1.6183,1.4901,0.62454,0.96512,0.30074,1.0022,1.6534,-0.05104,0.49843,-0.44033,1.7265,-1.1374,-0.092482,2.6549,0.17978,0.41943,-0.13153,0.44704,-0.085825,8.0278
-0.29486,0.23606,2.7381,-0.46663,-0.52832,0.21887,0.38512,1.7614,3.9866,-0.64141,-0.066353,0.38976,3.719,0.10525,2.8747,-1.4503,-0.15819,-1.679,-2.5769,-0.28811,-0.3924,-0.71366,-2.1512,-0.4775,-0.47702,-0.92338,-1.7151,-0.11823,-0.2751,-0.44033,0.14766,0.10525,-0.092482,-0.22559,-0.42105,-0.35232,-0.40052,-0.59273,-0.35172,-0.26431
1.7808,0.49368,2.7381,1.4195,1.1747,1.2315,-1.5279,-0.28157,-0.58499,-0.64141,-0.77702,-0.35436,-0.38314,0.75143,-0.207,2.0155,-0.15958,0.020298,-0.026526,-0.28811,2.1873,0.020912,0.034498,-0.4775,-0.46011,0.022012,-0.16456,-0.11377,0.14537,-0.44033,-0.67335,0.75143,-0.092482,-0.22559,-0.42105,-0.35232,-0.38252,-0.52868,-0.33206,-0.26431
-0.94919,-0.22744,2.7381,-0.92063,-1.1009,-0.72803,1.2654,9.5248,4.8909,-0.64141,-0.30209,3.1921,4.141,-2.6783,5.2741,-1.442,-0.15851,-2.2087,-2.6897,-0.28811,-0.22285,-0.71366,-1.5852,-0.4775,-0.44785,-0.97712,-1.7232,-0.11823,-0.22329,2.9199,1.5371,-2.6783,-0.092482,-0.22559,-0.42105,-0.35232,-0.41853,-0.65677,-0.37137,-0.26431
1.0871,0.36227,2.7381,0.46562,0.61492,2.6317,-1.5766,-0.41777,-0.431,-0.50533,-0.37055,-0.33325,-0.20263,0.75143,-0.043512,0.0345,-0.15812,0.58673,-0.35399,0.51334,0.36966,-0.53002,-0.51397,-0.4775,-0.80514,-0.20154,-0.42986,-0.11823,-0.23305,-0.44033,-0.67335,0.75143,-0.092482,-0.22559,-0.42105,-0.35232,-0.30839,-0.33656,-0.26501,-0.26431
0.67266,0.61754,2.7381,0.13805,0.09631,2.106,-0.90907,4.3492,1.5399,-0.36924,-0.12728,1.3239,1.5866,0.75143,0.86409,-1.4987,-0.15817,-2.1728,-2.3938,-0.28811,-0.40874,-0.86058,-2.3048,-0.4775,-0.46998,-0.96628,-1.6754,-0.11823,-0.27815,-0.44033,-0.67335,0.75143,-0.092482,-0.22559,-0.42105,-0.35232,-0.41853,-0.65677,-0.37137,-0.26431
1.6022,0.48181,2.7381,0.78324,0.8301,2.1845,-1.5935,1.0804,-0.51517,-0.36924,-0.51431,0.046729,-0.23497,0.0058339,-0.11821,-0.99763,-0.15838,-1.1126,-0.29917,-0.28811,-0.2391,-0.86058,-0.77087,-0.4775,-0.60476,-0.82747,-0.76332,-0.11823,-0.25745,1.0421,-0.67335,0.0058339,-0.092482,-0.22559,-0.22077,-0.22369,-0.38993,-0.53904,-0.34362,-0.26431
-0.32655,0.83152,-0.053546,-0.44685,-0.64018,-0.19541,0.64673,-0.55397,-0.21334,-0.64141,-0.47339,-0.36491,-0.31057,-2.5292,-0.027807,-0.63679,-0.13373,0.58673,1.238,1.8491,1.2489,1.4901,0.64801,0.96512,0.20694,0.18967,0.93906,-0.058439,0.34205,-0.44033,3.4949,-2.5292,-0.092482,-0.22559,-0.42105,-0.35232,-0.19083,0.22853,-0.12744,8.1355
-0.88491,0.83152,2.7381,-0.87063,-1.0523,-0.67001,1.1994,32.27,5.2172,-0.64141,-0.22143,11.588,4.8909,-1.1871,3.1968,-1.3705,-0.15835,-2.2338,-2.7018,-0.28811,-0.30635,-0.71366,-1.6193,-0.4775,-0.4631,-0.9819,-1.7303,-0.11823,-0.24943,-0.44033,1.7897,-1.1871,-0.092482,-0.22559,-0.42105,-0.35232,-0.41853,-0.65677,-0.37137,-0.26431
0.079813,0.67688,2.7381,-0.26232,-0.33954,5.0932,-1.6885,-0.14537,0.32928,-0.36924,0.81122,-0.21714,0.61488,0.60231,0.9947,-1.4284,-0.15789,0.58673,-1.5489,-0.28811,-0.44696,-0.86058,-2.1285,-0.4775,-0.58284,-0.45582,-1.4232,-0.11823,-0.30856,-0.14384,-0.67335,0.60231,-0.092482,-0.22559,-0.42105,-0.35232,-0.20566,-0.12371,-0.17368,-0.26431
-0.62372,-0.035727,2.7381,-0.86206,-0.73604,0.25805,0.55486,1.7614,4.5427,-0.64141,-0.07652,0.38976,4.1654,0.05554,4.5596,-1.4172,-0.15821,-1.679,-2.6074,-0.28811,-0.38073,-0.71366,-2.1582,-0.4775,-0.47663,-0.92338,-1.7214,-0.11823,-0.27203,-0.44033,0.21081,0.05554,-0.092482,-0.22559,-0.42105,-0.35232,-0.40158,-0.5965,-0.35287,-0.26431
1.7808,0.49368,2.7381,1.4195,1.1747,1.2315,-1.5279,-0.28157,-0.58499,-0.64141,-0.77702,-0.35436,-0.38314,0.75143,-0.207,2.0155,-0.15958,0.020298,-0.026526,-0.28811,2.1873,0.020912,0.034498,-0.4775,-0.46011,0.022012,-0.16456,-0.11377,0.14537,-0.44033,-0.67335,0.75143,-0.092482,-0.22559,-0.42105,-0.35232,-0.38252,-0.52868,-0.33206,-0.26431
-1.0414,0.32325,2.7381,-1.009,-1.1869,-0.7195,1.3386,0.80803,1.1,-0.7775,-1.1934,-0.18548,0.17126,-2.8771,5.716,-1.6569,-0.15826,-1.8097,-2.2645,-0.28811,-0.42113,0.020912,-0.12815,-0.4775,-0.48139,-0.8819,-1.3955,-0.11823,-0.28363,1.5363,2.6739,-2.8771,-0.092482,-0.22559,-0.42105,-0.35232,-0.41853,-0.65677,-0.37137,-0.048934
0.28405,-0.79114,2.7381,-0.85166,0.23795,3.9698,-1.7638,-0.41777,-0.076046,-0.50533,-0.60962,-0.33325,-0.098582,0.75143,1.0694,0.19458,-0.15736,0.58673,-0.075333,1.3148,0.62742,-1.081,-0.5226,-0.4775,-0.67849,0.05927,-0.1571,-0.097432,-0.10177,-0.44033,-0.67335,0.75143,-0.092482,-0.22559,-0.42105,-0.35232,-0.18977,0.2841,-0.2153,-0.26431
0.15759,-0.18303,2.7381,-0.79766,-0.18615,2.1397,-0.67061,2.851,1.8516,-0.50533,-0.24361,0.8014,1.6762,0.5526,1.5043,-1.1263,-0.15827,-1.7397,-2.3301,-0.28811,-0.32445,-1.081,-2.1642,-0.4775,-0.49142,-0.93359,-1.6484,-0.11823,-0.26013,-0.44033,-0.42074,0.5526,-0.092482,-0.22559,0.17978,0.41943,-0.3857,-0.51927,-0.33553,-0.26431
-0.21702,-0.98328,2.7381,-0.87702,-0.49921,1.3224,-0.072214,2.851,1.5968,-0.50533,-0.12031,0.8014,1.4166,0.5526,1.5942,-1.3197,-0.1582,-1.7397,-2.2916,-0.28811,-0.37217,-1.081,-2.2784,-0.4775,-0.48952,-0.93359,-1.6339,-0.11823,-0.27214,-0.44033,-0.42074,0.5526,-0.092482,-0.22559,0.17978,0.41943,-0.3857,-0.51927,-0.33553,-0.26431
-0.39179,-1.6451,2.7381,-0.91404,-0.65081,0.83839,0.25207,2.851,1.5722,-0.50533,-0.5831,0.8014,1.0467,0.60231,1.9611,-1.4114,-0.15817,-1.7397,-2.2858,-0.28811,-0.39555,-1.081,-1.7728,-0.4775,-0.4882,-0.93359,-1.6003,-0.11823,-0.2779,-0.44033,-0.48389,0.60231,-0.092482,-0.22559,0.38006,0.67667,-0.38464,-0.51738,-0.33437,-0.26431
0.6113,-0.82558,2.7381,-0.83434,0.28179,3.139,-1.4781,-0.28157,-0.059155,-0.50533,-0.81821,-0.32269,-0.12625,0.5029,0.61335,-0.16682,-0.1584,0.58673,-0.94996,1.6354,0.017465,-1.081,-0.28016,-1.1988,-0.61864,0.18967,-0.63447,-0.080794,-0.21929,-0.44033,-0.35758,0.5029,-0.092482,-0.22559,2.1825,2.3488,-0.33486,-0.36575,-0.29276,-0.26431
-0.5092,-2.5782,2.7381,-0.98503,-0.69029,0.59125,0.38385,-0.14537,0.76149,-0.50533,-0.69497,-0.26992,0.26413,-0.093579,1.9882,-1.1128,-0.15833,0.1147,-1.9159,0.78048,-0.3152,-1.081,-0.58457,-0.83815,-0.49503,-0.20154,-1.1523,-0.11407,-0.26213,1.141,-0.6102,-0.093579,-0.092482,-0.22559,-0.22077,-0.09507,-0.37828,-0.46558,-0.34247,-0.26431
-0.56429,-1.4313,2.7381,-0.99243,-0.76145,1.837,-0.039755,-0.14537,0.51459,-0.50533,-1.1328,-0.32269,-0.010402,0.25437,2.4351,-1.1468,-0.15828,0.1147,-1.6517,-0.28811,-0.35952,-1.081,-0.24857,-0.4775,-0.50582,-0.39714,-0.98116,-0.11823,-0.27522,-0.24267,-0.16812,0.25437,-0.092482,-0.22559,0.17978,0.033554,-0.38464,-0.55035,-0.33553,-0.26431
-0.55453,-2.3652,2.7381,-0.98647,-0.7516,0.50332,0.47284,-0.14537,0.73684,-0.50533,-0.96627,-0.31214,0.16633,-0.093579,1.7238,-1.1731,-0.15835,0.1147,-2.0404,-0.28811,-0.33266,-0.53002,-0.15069,-0.83815,-0.50089,-0.13041,-1.1557,-0.11823,-0.26697,1.141,-0.6102,-0.093579,-0.092482,0.18591,-0.020493,0.16218,-0.39523,-0.57295,-0.34825,-0.26431
-0.20912,-0.044239,2.7381,-0.94467,-0.43789,3.6024,-1.0181,-0.28157,0.058418,-0.50533,-1.1196,-0.32269,-0.17232,0.60231,1.3163,-0.76962,-0.1581,0.58673,-0.90115,-0.28811,-0.23202,-1.081,-0.19216,-0.4775,-0.57117,-0.39714,-0.51085,-0.11823,-0.25974,-0.44033,-0.48389,0.60231,-0.092482,-0.22559,-0.42105,-0.35232,-0.3158,-0.29135,-0.26964,-0.26431
-0.18698,-1.5786,2.7381,-0.93393,-0.41612,1.4076,-0.17954,-0.28157,0.42148,-0.50533,-0.78864,-0.31214,0.12039,0.40349,1.03,-0.70702,-0.15834,0.58673,-1.4747,1.6354,-0.18409,-0.53002,-0.25975,-0.83815,-0.52491,0.08298,-0.92376,-0.089869,-0.23924,0.053826,-0.54705,0.40349,-0.092482,-0.22559,-0.42105,-0.35232,-0.34863,-0.30924,-0.31472,-0.26431
-0.24431,0.035031,2.7381,-0.9568,-0.51182,3.4614,-0.89712,-0.28157,0.034245,-0.64141,-1.1195,-0.32269,-0.18346,0.75143,1.0555,-0.79904,-0.1583,0.58673,-1.0725,-0.28811,-0.30335,-0.71366,-0.012969,-0.95837,-0.53423,-0.39714,-0.55567,-0.11823,-0.26976,-0.44033,-0.67335,0.75143,-0.092482,-0.22559,1.782,1.8343,-0.35287,-0.48442,-0.30432,-0.26431
-0.22344,-1.449,2.7381,-0.9466,-0.49192,1.3345,-0.083415,-0.28157,0.38531,-0.64141,-0.79145,-0.31214,0.099719,0.65202,0.93965,-0.80014,-0.15829,0.58673,-1.5593,0.35305,-0.28838,0.020912,-0.28563,-0.4775,-0.52977,0.08298,-0.96282,-0.11823,-0.26313,-0.24267,-0.67335,0.65202,-0.092482,-0.22559,1.5817,1.4484,-0.34545,-0.45146,-0.29623,-0.26431
-0.23311,0.83152,0.058121,-0.026393,-0.23131,-0.5517,0.42174,-0.41777,-0.25023,-0.64141,-0.63648,-0.36491,-0.3584,-1.1871,-0.081072,-0.31307,-0.14564,0.58673,0.53332,1.3148,0.64352,0.75548,0.33955,0.48425,0.33769,0.38528,0.57848,-0.055839,0.2704,-0.44033,1.7897,-1.1871,-0.092482,0.18591,0.78062,1.0625,-0.093402,0.30953,-0.098541,2.2125
0.0071605,0.50272,0.34527,-0.27019,-0.46839,0.29399,0.30236,-0.28157,-0.22348,-0.64141,-0.37552,-0.33852,-0.29094,-1.8333,-0.071594,-0.45342,-0.13349,0.58673,1.3919,0.99422,1.5632,2.2246,0.84115,1.9269,0.33813,0.81101,1.0821,-0.013635,0.46043,-0.44033,2.6107,-1.8333,-0.092482,-0.22559,-0.42105,-0.35232,-0.16012,0.41973,-0.10432,8.7816
1.8218,0.55422,2.7381,1.4156,1.1709,1.3483,-1.5702,-0.14537,-0.58174,-0.64141,-0.77995,-0.33852,-0.37997,0.75143,-0.2269,1.4878,-0.15958,-1.7734,-0.35514,-0.28811,0.020497,0.020912,-0.93256,-0.4775,-0.067693,-0.70781,-0.69924,-0.11823,-0.041984,-0.44033,-0.67335,0.75143,-0.092482,-0.22559,-0.42105,-0.35232,-0.41853,-0.65677,-0.37137,-0.26431
1.8218,0.55422,2.7381,1.4156,1.1709,1.3483,-1.5702,-0.14537,-0.58174,-0.64141,-0.77995,-0.33852,-0.37997,0.75143,-0.2269,1.4878,-0.15958,-1.7734,-0.35514,-0.28811,0.020497,0.020912,-0.93256,-0.4775,-0.067693,-0.70781,-0.69924,-0.11823,-0.041984,-0.44033,-0.67335,0.75143,-0.092482,-0.22559,-0.42105,-0.35232,-0.41853,-0.65677,-0.37137,-0.26431
1.8218,0.55422,2.7381,1.4156,1.1709,1.3483,-1.5702,-0.14537,-0.58174,-0.64141,-0.77995,-0.33852,-0.37997,0.75143,-0.2269,1.4878,-0.15958,-1.7734,-0.35514,-0.28811,0.020497,0.020912,-0.93256,-0.4775,-0.067693,-0.70781,-0.69924,-0.11823,-0.041984,-0.44033,-0.67335,0.75143,-0.092482,-0.22559,-0.42105,-0.35232,-0.41853,-0.65677,-0.37137,-0.26431
1.8218,0.55422,2.7381,1.4156,1.1709,1.3483,-1.5702,-0.14537,-0.58174,-0.64141,-0.77995,-0.33852,-0.37997,0.75143,-0.2269,1.4878,-0.15958,-1.7734,-0.35514,-0.28811,0.020497,0.020912,-0.93256,-0.4775,-0.067693,-0.70781,-0.69924,-0.11823,-0.041984,-0.44033,-0.67335,0.75143,-0.092482,-0.22559,-0.42105,-0.35232,-0.41853,-0.65677,-0.37137,-0.26431
1.8218,0.55422,2.7381,1.4156,1.1709,1.3483,-1.5702,-0.14537,-0.58174,-0.64141,-0.77995,-0.33852,-0.37997,0.75143,-0.2269,1.4878,-0.15958,-1.7734,-0.35514,-0.28811,0.020497,0.020912,-0.93256,-0.4775,-0.067693,-0.70781,-0.69924,-0.11823,-0.041984,-0.44033,-0.67335,0.75143,-0.092482,-0.22559,-0.42105,-0.35232,-0.41853,-0.65677,-0.37137,-0.26431
1.8218,0.55422,2.7381,1.4156,1.1709,1.3483,-1.5702,-0.14537,-0.58174,-0.64141,-0.77995,-0.33852,-0.37997,0.75143,-0.2269,1.4878,-0.15958,-1.7734,-0.35514,-0.28811,0.020497,0.020912,-0.93256,-0.4775,-0.067693,-0.70781,-0.69924,-0.11823,-0.041984,-0.44033,-0.67335,0.75143,-0.092482,-0.22559,-0.42105,-0.35232,-0.41853,-0.65677,-0.37137,-0.26431
